parent_asin,title,avg_rating,review_count,camera_sentiment,camera_mentions,battery_sentiment,battery_mentions,display_sentiment,display_mentions,performance_sentiment,performance_mentions,build_sentiment,build_mentions,storage_sentiment,storage_mentions,price,rating_number,camera_sentiment_roberta,battery_sentiment_roberta,display_sentiment_roberta,performance_sentiment_roberta,build_sentiment_roberta,storage_sentiment_roberta,camera_mentions_roberta,battery_mentions_roberta,display_mentions_roberta,performance_mentions_roberta,build_mentions_roberta,storage_mentions_roberta
B083B8HH98,"Samsung Galaxy S9+ Plus (64GB, 6GB RAM) 6.2"" Display, IP68 Water Resistance GSM Unlocked G965U (64 GB, Lilac Purple)",3.791666667,24,0.2,1,0.01875,4,0.384848485,2,0.453007756,7,0.2,1,0,0,345,186,0.038212732,-0.004697914,0.011190764,0.157776237,0.037526234,0,1,4,2,5,1,0
B07F15N4BK,LG V35 ThinQ V35 64GB Unlocked GSM Phone w/ Dual 16MP Camera - Aurora Black,3.777777778,9,0,0,0.302773887,3,0.374258976,3,0.395666497,5,0,0,0,0,249.97,22,0,0.214013336,0.304859971,0.11840029,0.044344815,0,0,3,3,4,2,0
B0BSP2TF24,BLU F92e 5G | 2023 | 3-Day Battery | Unlocked | 6.5” HD+ Display | 128/4GB | 50MP Camera | US Version | Black,3.074074074,27,0.11566646,6,0.259393898,6,0.235816542,10,0.297082885,4,0.297215663,1,-0.114453563,3,149.99,155,-0.020991776,0.028994899,-0.069635432,0.024614787,0.076996646,-0.042542562,5,7,11,5,3,3
B093HFL6ZG,Iridium 9555 Satellite Kit - Factory Unlocked Phone - Retail Packaging (Black),4.7,10,0,0,0.186111111,1,0,0,0.186111111,1,0.72,1,0,0,1360,26,0,0.040856555,0,0,0,0,0,1,0,0,0,0
B008OAGG24,Gravity Audio 1000A Car Battery Capacitor WITH LED & Black Chrome GR-1000BC,2.428571429,7,0,0,-0.333333333,1,0,0,1,1,-0.2,1,0,0,169,30,0,-0.139830833,0,0.123913579,-0.133255952,0,0,1,0,1,1,0
B085M39KKM,"weBoost Home MultiRoom (470144R) Factory Refurbished Cell Phone Signal Booster Kit | Up to 5,000 sq ft | All US Carriers - Verizon, AT&T, T-Mobile, Sprint & More | 1 Year Manufacturer Warranty",1,4,0,0,0,0,0,0,0.372222222,1,0,0,0,0,437.99,64,0,0,0,0.148085703,0,0,0,0,0,1,0,0
B086FFFGJL,Huawei P40 Pro 5G ELS-NX9 256GB 8GB RAM Without Google Play International Version - Silver Frost,4.272727273,22,0.257700216,6,0.460119048,4,0.7,1,0.16875,2,0.2675,2,0.135,1,619.99,168,0.1171717,0.125457136,-0.007229303,0.039541788,0.102221643,0.020833769,6,4,1,1,3,1
B07PWMTJZQ,"Bang & Olufsen Beoplay Charging Pad - Qi-certified Wireless Charger - Fast Charging Pad, White - 1646204",4.25,4,0,0,0.466666667,2,0,0,0,0,0.466666667,2,0,0,125,24,0,0.274749637,0,0,0.244525314,0,0,2,0,0,1,0
B08MT6CFSV,"LG K62 (128GB, 4GB) 6.6"" HD+, 48MP Quad Camera, 4000mAh Battery, Helio P35, Dual SIM GSM Unlocked US 4G LTE (T-Mobile, AT&T, Metro) International Model LM-K525HMW (Blue)",3.375,8,0,0,0,0,-0.458333333,1,0,0,0,0,0.125,1,184,66,0,0,-0.053212699,0,0,-0.014395297,0,0,1,0,0,1
B09TJZ21WT,Ygpmoiki for ASUS ROG Phone 5 Rog 5 Pro ZS673KS ROG 5S LCD Display Touch Screen Digitizer Assembly with Frame Replacement ROG Phone 5 Ultimate ROG 5s ZS676KS Screen Black,5,1,0,0,0,0,0,0,0,0,0,0,0,0,165.99,1,0,0,0,0,0,0,0,0,0,0,0,0
B0B4NFF5KT,Shargeek STORM2 100W Power Bank 25600mAh with Transparent Case and IPS Screen & Shargeek 100W USB C Charger with USB C*3 and USB A*1 Ports,5,2,0,0,0.20098136,2,0.205296053,1,0.205296053,1,0.205296053,1,0.205296053,1,278,13,0,0.45038496,0.483185784,0.451672483,0.300333547,0.227084156,0,2,1,1,1,1
B0B784TY4Y,SAMSUNG Galaxy A73 5G Dual A736B 256GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) – Awesome Grey,4.8,5,0,0,-0.055050505,1,0,0,0.264141414,2,0,0,0.075,1,453,42,0,-0.009168471,0,0.21181418,0,0.020461689,0,1,0,2,0,1
B0BXXN6QFS,"DOOGEE V30 Rugged Smartphone(2023), eSIM Dual 5G 15GB+256GB Rugged Phone Unlocked, 6.6"" FHD+ /120Hz Rugged Cell Phone, Dual Hi-Res Speakers, Android 12, 108MP Triple Camera, Night Vision, NFC, OTG",3.571428571,14,0.286846892,6,0.218941103,4,0.221834416,3,0.357477026,3,0.230374459,5,0.271929825,2,529.99,51,0.280482436,0.169143278,0.037975235,0.159048552,0.005554147,0.090828854,6,5,3,3,5,2
B08SWHBP53,Apple Watch Series SE 44mm Gold Aluminum (GPS+Cellular) - MYEP2LL/A (Renewed),4.428571429,21,0,0,-0.085598485,5,0.291666667,1,0,0,0.228257576,1,0,0,174.99,213,0,-0.026780076,0.045881147,0,0.128906449,0,0,5,1,0,3,0
B09GT64XFB,SAMSUNG Galaxy Z Flip 3 F7110 5G Single SIM 128GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) International Version – Cream,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,339,9,0,0,0,0,0,0,0,0,0,0,0,0
B07G8KK4XQ,Samsung Galaxy S7 32GB GSM Unlocked Smartphone for GSM Carriers - Black,3,12,0.397222222,2,0.021569865,3,0.294444444,1,0.3125,2,0,0,0,0,225,49,0.160514248,0.064564113,0.08021249,0.07576226,0.081411348,0,2,3,1,3,1,0
B09L88FZ95,Sony Xperia Pro-I Dual-SIM 512GB ROM + 12GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Frosted Black) - International Version,3.75,4,0.257913832,3,0.236870748,2,0,0,0.240408163,1,0.236870748,2,0,0,1028,29,0.193244297,-0.009012438,0.151357208,0.087855812,0.018804669,0,3,2,1,1,2,0
B09R168P8W,OnePlus 10 Pro 5G 256GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) China Version w/Google Play - Green,5,2,0.289393939,1,0.351780303,2,0.414166667,1,0.351780303,2,0,0,0,0,619.25,3,0.48081071,0.694055206,0.349888669,0.150148814,0.60098528,0,1,2,1,2,2,0
B09R8YXYZ3,"Original Replacement Marker Pen Stylus for Remarkable 2, Pack of 1, Gray",5,1,0,0,0,0,0,0,0,0,0,0,0,0,139,6,0,0,0,0,0,0,0,0,0,0,0,0
B09YN8CPX3,Motorola Edge + |2022| 4800mAh Battery | Unlocked | Made for US by Motorola | 8/512GB | 50MP Camera | Cosmos Blue (Renewed),3.6,5,0.090166825,1,0.077972275,3,0.120083413,2,0.15,1,0.090166825,1,0.095979206,4,449.99,16,-0.174710066,-0.022644016,-0.387377337,-0.187941335,0,-0.035790965,1,3,3,4,0,4
B07VYPJCRW,"Huawei Y9 Prime 2019 (128GB, 4GB RAM) 6.59"" Display, 3 AI Cameras, 4000mAh Battery, Dual SIM GSM Factory Unlocked - STK-LX3, US & Global 4G LTE International Model (Emerald Green, 128 GB)",4.345454545,55,0.436768707,14,0.293356331,12,0.402909091,5,0.354805195,6,0.38,5,0.427460317,3,169.99,677,0.178020955,0.116408008,0.069157167,0.065855145,-0.009441985,0.031977236,15,12,5,7,1,3
B084YWQF5R,Huawei P40 Lite Dual 4G JNY-LX1 128GB 6GB RAM International Version No Google Play - Midnight Black,4.071428571,14,0.4,1,0.374133072,3,0.311199608,2,0.340799738,3,0.340799738,3,0.463470644,1,279.99,2475,0.059981758,0.080661091,0.127181207,0.060441882,0.071061791,0.005151553,1,3,2,3,2,1
B07DVRZWXM,[Blue Frame] for Samsung Note 8 AMOLED LCD Display Touch Screen Digitizer Replacement by SpeedyGadget,4.555555556,18,0.104861111,2,0.1375,1,0.270303256,7,0.516666667,1,0.358333333,2,0.110658144,1,149.99,88,-0.014132088,-0.022386344,0.052413303,0,0.09377132,-0.034565213,2,1,7,0,2,1
B09FPMXBRF,"Ulefone Armor 8 Pro Rugged Phone Android 11 8GB+128GB Waterproof Cell Phone,Helio P60 Octa-core 16MP Triple Rear Camera, 6.1"" HD+ Display 5580mAh Battery, Global Dual SIM 4G Mobile Phone -Orange",3.5,14,0.292649219,2,0.159342404,4,0.292649219,2,0.292649219,2,0.348760331,2,0,0,229.99,132,0.131133053,0.040908791,0.019293183,0.070390244,0.185962239,0,2,5,3,1,3,0
B077P5ZR2L,"LG V30 US998 64GB GSM & CDMA Smartphone (AT&T, T-Mobile, Verizon) Factory Unlocked",5,2,0,0,0,0,0,0,0,0,-0.35,1,0,0,259,94,0,0,0,0,0,0,0,0,0,0,0,0
B09X7FM4M7,"TracFone Samsung Galaxy A53 5G, 128GB, Black - Prepaid Smartphone (Locked)",3.818181818,11,0.264438389,2,0.137504187,4,0.154811959,4,0.265362554,3,0.22130102,1,0.165469749,3,219.99,71,0.160715959,-0.002103945,0.112337816,0.183629874,-0.011778132,0.069902974,2,5,3,3,3,3
B07CGCG23Q,"Huawei P20 Pro 128GB Single-SIM (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone (Black) - International Version",3.904761905,21,0.365454994,9,0.108813803,6,0.208724034,4,0.223055947,4,0.425154959,2,0.175462963,2,269,49,0.226814056,0.009659151,0.101842682,0.069850071,0.029981285,0.020668719,9,6,5,4,3,2
B09JFSMFB5,"Apple iPhone 12 Pro Max, 128GB, Graphite - Unlocked (Renewed Premium)",4.235294118,17,-0.113492063,3,0.183282828,10,0.335185185,3,0,0,0.211093074,2,0,0,710,255,0.03908046,0.297499905,0.020948126,0,0.150818963,0,3,10,3,0,3,0
B099DHW3TB,Plantronics Voyager 5200-UC Bluetooth Headset Bundle w/Bonus Wall Charger #206110-01-B | for Smartphones PC MAC Using RingCentral Software or App,3.541666667,24,0,0,0.245915988,8,0,0,0.068650794,2,0.467298246,4,0.073208042,1,246.8,205,0,0.012229415,0,0.045119719,0.051416372,-0.016008048,0,9,0,2,2,1
B00YCWUJFS,Verizon - LG Lancet (Blue) - No Contract,4,13,-0.201388889,1,0,0,0,0,0.041607143,2,0,0,0,0,199.99,22,0.00501677,0,0,0,0.070682388,0,1,0,0,0,1,0
B00XHSU5P2,USA SPEC (PA20-GM) iPod to Factory Radio Wired Music Interface with AUX (RCA) Port for 07-11 GM LAN,4,5,0,0,0,0,0.298809524,1,0.158333333,1,0.298809524,1,0,0,119.99,10,0,0,0.160835592,-0.18458549,0.063022865,0,0,0,1,1,1,0
B094W9KYXW,"Motorola Moto G9 Play (64GB, 4GB RAM) 6.5 5000mAh Dual SIM GSM Unlocked Global 4G LTE (T-Mobile, AT&T, Metro) XT2083-1 (64GB SD Bundle) (Rosa Spring)",3.571428571,7,0,0,0.175,2,0,0,0,0,-0.35,1,0.043333333,1,190,55,0,0.044728219,0,0,0,-0.114987034,0,2,0,0,0,1
B0B1G1LWTQ,Sony Xperia 10 IV Dual SIM 128GB ROM + 6GB RAM (GSM only | No CDMA) Factory Unlocked 5G Smartphone (Black) - International Version,3.75,4,0,0,-0.266666667,1,0,0,0,0,-0.266666667,1,0,0,389,369,0,-0.224012427,0,0,0,0,0,1,0,0,0,0
B07KJJ4NLS,"LG G7 ThinQ | 64GB, 4GB RAM | 6.1"" QHD+ FullVision display | Snapdragon 845 | Android 9.0 Pie | Dual 16MP Rear Camera | RASPBERRY ROSE | T-Mobile Unlocked",4.666666667,12,0.099545455,2,0.2,2,0.353282828,1,0.43226912,3,0.321428571,1,0,0,199.99,34,0.006725198,0.047090664,0.075867728,0.134777325,0.153240061,0,2,2,1,2,2,0
B0C691HPFP,"UMIDIGI A13 PRO MAX 5G Cell Phone, 17GB+256GB Android 12 Unlocked Smartphone with 6.8"" Full Screen 64MP AI Triple Camera MediaTek Dimensity 900 5150mAh Battery Smartphones",3.636363636,11,0.156353175,5,0.144700728,4,0.086118552,4,0.163031746,5,0.180014881,2,0.260029762,1,319.99,211,0.133998729,0.125554101,0.032727243,0.065387736,0.109061932,-0.036231527,4,4,4,5,4,1
B09QLGXH5P,"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display, Pro Grade Camera, All Day Intelligent Battery, International Version, (Graphite)",2.333333333,3,0.048232323,2,-0.005353535,1,-0.005353535,1,0,0,0,0,0,0,442,35,-0.172967148,-0.116116114,-0.326530889,0,0.209592082,0,2,1,1,0,2,0
B09FB2J9ZC,"Samsung Galaxy Note 9 (128GB, 6GB) 6.4"", Snapdragon 845, IP68 Water Resistant, Global 4G LTE (GSM + CDMA) AT&T Unlocked - N960U (Fast Wireless Pad Bundle, Midnight Black) (Renewed)",4,4,0,0,0,0,0.175,1,0,0,0,0,0,0,247.5,49,0,0,0.244892648,0,0,0,0,0,1,0,0,0
B0BNJ493RY,"Rugged Smartphone 2022, DOOGEE S41, 4G Dual Sim Rugged Phone Android 12, 6300mAh Battery, 5.5"" HD Screen Rugged Phone",4.2,5,0.178888889,1,0.15802537,3,0.188272283,3,0,0,0.15802537,3,0.19296398,2,139.99,10,0.188626697,0.492173037,0.076357759,0,0.275923963,-0.171497141,1,3,3,0,3,2
B01MR7FTVO,"LG V20 64GB 5.7-inch Smartphone with Superior Video, Photography, & Next-Level Audio - Unlocked for All GSM Carriers Worldwide (Silver)",2.8,10,-0.425,1,0.068636364,2,0.374239418,3,0.6,1,0,0,0,0,199.99,22,-0.012054384,-0.069413608,-0.040787748,0.088973946,0.045001783,0,1,2,3,1,2,0
B09S6VKCLX,"SAMSUNG Galaxy S21 Ultra 5G, 128GB, Phantom Black - Unlocked (Renewed Premium)",3.9,10,0.252860226,3,0.153882075,3,0.115617716,1,0.142068117,2,0.474444444,1,0,0,929,37,0.266952434,0.051951267,0.013051998,0.162519283,0.037654805,0,3,3,1,2,3,0
B00UJYNOSC,Bond Street Executive Leather Litigation Case on Wheels,3,2,0,0,0,0,0,0,0,0,0,0,0.039010989,1,240,3,0,0,0,0,0,-0.052787222,0,0,0,0,0,1
B07YLKYQCF,Huawei Nova 5T YAL-L21 128GB 6GB RAM International Version - Crush Blue,4.034482759,29,0.355977393,8,0.273168762,7,0.334143939,4,0.405582892,6,0.484333333,4,0.292203704,4,334.99,542,0.223840513,0.156272005,0.110502272,0.102726656,0.080987143,0.040396615,8,7,4,6,3,4
B07XLX4NL6,OnePlus 9 Pro 5G LE2120 256GB 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) China Version - Stellar Black,3.875,8,0.41,1,0.195009881,1,0.231570513,2,0.332326526,3,0.41,1,0,0,399.5,22,0.123143514,0.201750144,0.037225617,0.423323233,0.081051916,0,1,2,2,4,1,0
B07X7XMWW4,LG K30 16GB Unlocked GSM Phone - Black,2.545454545,11,0,0,0,0,0,0,0,0,0,0,-0.145918367,1,175.95,71,0,0,0,0,0.041230173,-0.054622293,0,0,0,0,1,1
B0BY14L78T,"OnePlus 9 Winter Mist, LE2117 5G T-Mobile Unlocked, 8GB RAM+128GB Storage (Renewed)",3,2,0.5375,1,0.340178571,2,0,0,0.5375,1,0,0,0,0,229.69,74,0.323193425,0.426400345,0.036340095,0,-0.15626986,0,1,2,1,0,1,0
B09V5PN8M3,"SAMSUNG Galaxy Note 10+ Plus (256GB, 12GB) 6.8"" QHD+ AMOLED, Snapdragon 855, 4300mAh Battery, 4G LTE Fully Unlocked (T-Mobile, Verizon, Global) N975U1 (w/Wireless Charger Pad, Aura Glow)",4,1,0,0,0,0,0,0,0,0,0,0,0,0,459.97,8,0,0,0,0,0,0,0,0,0,0,0,0
B07VN769PM,Google - Pixel 3a XL with 64GB Memory Cell Phone (Unlocked) - Purple-ish (Renewed),3,42,0.426406196,6,0.305924838,9,0.137306054,4,0.330611472,3,0.586574074,2,0.344488636,2,136.99,209,0.096758168,0.051844304,0.114530828,0.049147943,0.047085432,0.038199545,6,9,9,3,3,2
B08SBR76X9,"Samsung Galaxy A02s (A025M), International Version (No US Warranty), 64GB Dual SIM, Black - GSM Unlocked (CDMA Verizon/Sprint Not Supported)",4.111111111,9,0,0,0,0,0.189583333,2,0,0,0.379166667,1,0.379166667,1,229.99,127,0,0,-0.02172442,0,0,0.077917906,0,0,2,0,0,1
B08KJ7YWKL,"LG Q70 Unlocked Smartphone – 4/64 GB – Black (Made for US by LG) – Verizon, AT&T, T–Mobile, Sprint, Boost, Cricket, Metro (Universal Compatibility)",3.470588235,17,0.082619048,3,0.310500842,4,0.020482604,3,0.131477072,3,0.8,1,-0.05,1,180.1,68,-0.046596811,0.006505814,0.170649466,-0.128233762,-0.022005954,-0.054625567,3,4,4,5,1,1
B0848YFFBR,"weBoost Drive Reach Fleet (470254) Cell Phone Signal Booster for Any Fleet Vehicles - Verizon, AT&T, T-Mobile, Sprint - Requires Professional Installation",5,2,0,0,0.094562621,1,0.094562621,1,0,0,0,0,0,0,524.99,27,0,0.295093067,0.295093067,0,0.295093067,0,0,1,1,0,1,0
B09W37L8MK,"SAMSUNG Galaxy A23 (SM-A235M/DS) Dual SIM,64 GB 4GB RAM, Factory Unlocked GSM, International Version - No Warranty - (Blue)",3.457142857,35,0.387222222,3,0.219030934,4,0.211666667,1,0.341537879,5,0.378569024,3,0.35,1,192.45,472,0.077707766,0.059552133,0.026042772,-0.01318363,0.053815597,0.002566009,3,4,1,2,2,1
B0BLXYRRNH,"200 Watts USB C Gan Charger Station with LED Display, 3 USB C and 2 USB A Fast Charging Ports, PD 3.0 QC 3.0 PPS, GAN Power Adapter for MacBook pro/air, Laptop, iPad, iPhone, Samsung BENTRONIC",3.666666667,3,0,0,0.29358666,3,0.045238095,1,0.268855219,1,0,0,0,0,129.99,10,0,0.389785527,0.064245174,0,0.261778255,0,0,3,1,0,1,0
B08NK5PVB5,OnePlus 8T+ 5G 12GB(RAM)+256GB 120Hz Display (T-Mobile / Sprint Unlocked) KB2007 Single SIM Smartphone - Lunar Silver (Renewed),4.315789474,19,0.223992011,4,0.193810811,8,0.306874749,5,0.211700427,7,0.303686076,2,0.320256892,4,262,108,0.054544776,0.116178458,0.077325669,0.185370819,0.081650892,0.183251807,3,8,5,6,4,4
B07TP47BX3,BlackBerry KEYone BBB100-1 32GB Unlocked GSM 4G LTE Octa-Core Phone w/ 12MP Camera - Black (Renewed),3.666666667,6,0,0,-0.032954545,2,0,0,0,0,0,0,0,0,400,14,0,-0.157009277,0,0,0,0,0,2,0,0,0,0
B01MDP53DM,Samsung 6357A Galaxy S7 32GB - Black Onyx (AT&T),4.4,5,0.168333333,1,0.268207071,3,0.168333333,1,0.318143939,2,0,0,0,0,264.97,12,-0.190551774,0.327591434,-0.019965625,0.181245919,-0.133559845,0,1,3,1,1,1,0
B01G7TW2QW,"JVC Marine Boat Yacht Radio Bluetooth Media Player Receiver Bundle Combo With 4 x 6.5"" 2-Way Coaxial White Speakers & 4Ch Amp",4.333333333,9,0,0,0,0,0,0,0,0,0.575,2,0,0,459.49,11,0,0,0,0,0,0,0,0,0,0,0,0
B0BV65P3BG,Global Version Soyes XS12 Mini 4G Smartphone 3.0 Inch Dual Sim Ultra Thin Unlocked Card Mobile Phone WiFi Bluetooth Hotspot Student Pocket Cellphone (Black 32GB),3.352941176,17,0.186064815,3,0.074809289,9,0.150694444,1,0.15709742,3,0.197130682,4,0.036751443,1,115.99,83,-0.078318788,-0.095959085,0.054132981,0.025469036,-0.002342449,0.026896969,3,9,1,2,2,1
B008FR58YS,BlackBerry Tour 9630 Sprint Cell Phone,3.666666667,6,0.016666667,1,0,0,0.676041667,2,0,0,0,0,0,0,149.99,11,-0.122083873,0,0.215680808,0,0,0,1,0,2,0,0,0
B006G1HUZK,Samsung Transform Ultra (Boost Mobile),4.210526316,38,0.187671024,8,0.207647822,19,0.266188112,11,0.277084089,12,0.22527538,5,0.288475347,8,199.99,314,-0.053265513,0.076672764,0.075407169,0.128836067,0.076278787,0.108325165,8,20,11,9,7,8
B01LWC34G3,"TOBOS Screen Protector Tempered Glass,[Anti-Fingerprint][No-Bubble][Scratch-Resistant] Glass Screen Protector for Samsung Galaxy",5,2,0,0,0.19030303,1,0.19030303,1,0,0,0,0,0,0,225.64,5,0,-0.35738073,-0.37214522,0,-0.288483226,0,0,1,1,0,1,0
B000N9XOBK,Dual Pro 10 Amp/Bank Sportsman Series 2 Bank Charger,4.333333333,18,0,0,0.33084596,8,0,0,0.544444444,2,0.387272727,2,0,0,318.22,26,0,0.210574029,0,0.083134604,0,0,0,8,0,2,0,0
B093GW4MSH,"OnePlus 9 Astral Black, 5G Unlocked Android Smartphone U.S Version, 8GB RAM+128GB Storage,120Hz Fluid Display (Renewed)",3.1,20,0.25041567,4,0.305631313,6,0.182149621,4,0.236616162,3,0,0,0,0,249,37,0.062036657,-0.01361628,-0.038467801,0.078143061,0.058340607,0,4,7,5,4,3,0
B085LV2XSX,"Samsung Galaxy S10 Lite Dual SIM 128GB 6GB RAM SM-G770F/DS, GSM Unlocked, International Version - Prism Black (Renewed)",3,5,0,0,0,0,0.177777778,1,0,0,0,0,0,0,249.9,14,0,0,-0.052985061,0,0,0,0,0,1,0,0,0
B09YGL9NPG,Casio GA-B2100-1A1JF [G-Shock GA-B2100 Series Men's Rubber Band] Watch Shipped from Japan Released in Apr 2022,5,4,0,0,0.288888889,1,0.288888889,1,0,0,0,0,0,0,139.99,188,0,0.234949294,0.23806577,0,0.232084622,0,0,1,1,0,1,0
B081VWTM76,LG STYLO 4 Q710 6.2in 16GB Android Smartphone Carrier Unlocked GSM - Aurora Black (Renewed),3,16,0,0,0.008333333,4,0,0,0,0,0,0,0,0,104.99,109,0,-0.070738142,0,-0.060735196,-0.03281233,0,0,4,0,1,1,0
B01KS9W2RQ,BlackBerry PRIV STV100-1 32GB Unlocked GSM 4G LTE Hexa-Core Phone w/ 18MP Camera - Black,3.47826087,23,0.418074073,4,0.132857241,5,0.206700511,5,0.256612874,6,0.099361962,3,-0.046844746,1,403,46,0.142405563,0.001680462,0.103118652,0.185004584,0.004525288,-0.011415882,4,5,5,10,4,1
B07PNWL6GC,"Samsung Galaxy Cellphone - S10 - Verizon - (Black, 128GB)",3.777777778,18,0.45230443,3,0.199273416,4,0.330656894,4,0.456198347,2,0.271642617,3,0.14469697,1,369.98,99,0.16181684,0.047941298,0.117880634,0.092870539,0.109073442,-0.017167559,3,4,5,2,2,1
B006O29IE2,Adco Deluxe RV Wheel Covers Trailer Wheel Covers Motorhome Wheel Storage Covers,3,1,0,0,0,0,0,0,0,0,0,0,0,0,103.39,3,0,0,0,0,0,0,0,0,0,0,0,0
B00RHMFPLI,weBoost Drive 3G-X Cell Phone Booster Kit - Boosts Signal For Up To 4 Devices In Your Car,4.5,2,0,0,0.214916928,2,0,0,0,0,0,0,0,0,332,3,0,-0.25855332,0,0,0,0,0,2,0,0,0,0
B07X2X1597,KAPSOLO 9H Anti-Glare Screen Protector for iPhone 6 (4.7 Inches),1,1,0,0,0,0,0,0,0,0,0,0,0,0,104.48,1,0,0,0,0,0,0,0,0,0,0,0,0
B09MHHKNSY,Casio G-Shock GBD-200RD-4JF [Sports Line] Watch Shipped from Japan 2021 Released,5,1,0,0,0,0,0,0,0,0,0,0,0,0,174.51,12,0,0,0,0,0,0,0,0,0,0,0,0
B0B96XBY97,100W USB C Portable Laptop Charger & 90W PD GaN3 Fast Wall Charger Block,5,2,0,0,0.143939394,1,0,0,0.143939394,1,0.143939394,1,0,0,129.99,4,0,0.392877252,0.456303698,0,0,0,0,1,1,0,0,0
B09HWFFLJG,"SAMSUNG Galaxy A52 A526U 5G, T-Mobile Locked Smartphone, Android Cell Phone, Water Resistant, 64MP Camera, US Version, 128GB, Black - (Renewed)",3.75,12,0.312367424,4,0.2970955,5,0.180251377,2,0.283838384,1,0.329693105,4,0.07030303,1,184,48,0.062109548,0.189956308,0.048371631,0.093723927,0.045336557,-0.020523685,4,5,2,3,1,1
B098W4GTST,Verizon Cell Phone Signal Booster 5G 4G LTE Band13 700Mhz Cellular Signal Booster Verizon Mobile Phone Signal Booster Verizon Cell Phone Signal Amplifier Repeater with Panel/Yagi Antenna Kit for Home,3.944444444,36,0.208712121,2,0.268712121,2,0,0,0.353132572,6,0,0,0,0,125.99,141,0.003697185,0.021998558,0,-0.015461225,-0.004268593,0,2,2,0,1,2,0
B0000TEWZA,Dual Pro 15 Amp/Bank Professional Series 2 Bank Charger,4.705882353,17,0,0,0.35594101,14,0,0,0.262591827,3,0,0,0.6,1,372.31,39,0,0.36964799,0,0.162879865,-0.007836447,-0.002721416,0,12,0,3,1,1
B07TXWHD8M,VIPATEY Wall Mounted Cell Phone Charging Station High Speed Cables with 8 Ports Applicable Airport Hospitals Banks Hotel Shopping Malls and Public Places,5,2,0,0,0,0,0,0,0,0,0,0,0,0,185,14,0,0,0,0,0.203863418,0,0,0,0,0,1,0
B0BLZ7H5G5,"OUKITEL Rugged Smartphone [12500mAh] WP18 Pro (2023) 5.93"" Rugged Phone Android 12,4GB + 64GB/1TB,13MP Camera,IP68 Waterproof Unlocked Mobile Phones,T-Mobile Cell Phone 4G Dual SIM,OTG/NFC/GPS",3.444444444,9,0.319375,1,0.228792163,4,0.319375,1,0.228792163,4,-0.04196627,5,0.319375,1,173.99,113,0.108732128,0.196270322,0.108732128,0.214880751,0.044717192,0.108732128,1,4,1,4,4,1
B08P3VKHX1,Samsung Galaxy Watch Active2 R830U 40mm with Leather Band Smartwatch (Renewed),5,1,0,0,0.3,1,0,0,0,0,0,0,0,0,169.99,17,0,0.365718469,0,0,0,0,0,1,0,0,0,0
B08J66ZQ87,Sonim XP3 4G LTE 8GB Ultra Rugged Flip Phone AT&T GSM 5.0 MP Camera Bluetooth Wi-Fi Tough Phone Black (Renewed),3.083333333,12,0.247619949,4,0.45,1,-0.013244048,1,0.311313131,1,0.324305556,1,0,0,139.99,43,-0.035740898,-0.049281285,0.062685734,0.068480205,0.152224354,0,4,1,1,1,2,0
B0724ZGB5K,"Samsung Galaxy S8 (64GB) G950U 5.8"" 4G LTE Unlocked (GSM + CDMA, US WARRANTY) (Midnight Black)",2.444444444,18,0,0,0.010137085,3,-0.039590293,4,0.265340909,1,0.134396763,1,0,0,329.99,66,0,-0.131054272,-0.033874708,-0.045663104,-0.065273537,0,0,3,4,1,4,0
B09D9GD2JC,"E-yiiviil LCD Display Compatible with Samsung Galaxy Note10+ Note 10 Plus SM-N975U SM-N975F/DS 6.8"" LCD Touch Screen Display Assembly with Tools (Aura Black)",4.666666667,3,0,0,0,0,0.358868093,2,0,0,0,0,0,0,283.5,11,0,0,0.641211251,0,0,0,0,0,2,0,0,0
B0B31GLGZG,"Home Cell Phone Signal Booster Boosts 5G 4G LTE Data and HD Voice on Band 12 Band 13 Band 17 on Verizon, AT&T | High Gain Cell Signal Booster Repeater Supports 5G 4G LTE Devices",5,2,0,0,0,0,0,0,0,0,0,1,0,0,137,7,0,0,0,0,-0.2492505,0,0,0,0,0,1,0
B0B87THGD2,Google Pixel 6A 5G 128GB 6GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Version - Charcoal,2.4,5,0.504761905,1,-0.227083333,1,0,0,0.10922619,3,0,0,0,0,338,21,0.11313532,0.183703131,0,-0.042675815,0.051696563,0,1,1,0,4,1,0
B09SGN5D5P,Kyocera DuraForce Ultra 5G UW E7110 | Ultra Rugged 5G Smartphone for Use on The Verizon Wideband Network in Black (Renewed),2.133333333,15,0.198450413,1,0.015117147,5,0.143896434,4,0,0,0.139541951,3,0,0,249,46,0.060174923,-0.106606028,-0.059036275,0,-0.089017719,0,1,5,4,0,5,0
